1,0.000070
2,0.000070
3,0.000070
4,0.000070
5,0.000070
6,0.000070
7,0.000070
8,0.000070
9,0.000070
10,0.000070
11,0.000070
12,0.000070
13,0.000070
14,0.000070
15,0.000070
16,0.000070
17,0.000070
18,0.000070
19,0.000070
20,0.000070
21,0.000070
22,0.000070
23,0.000070
24,0.000070
25,0.000070
26,0.000070
27,0.000070
28,0.000070
29,0.000070
30,0.000070
31,0.000070
32,0.000070
33,0.000070
34,0.000070
35,0.000070
36,0.000070
37,0.000070
38,0.000070
39,0.000070
40,0.000070
41,0.000070
42,0.000070
43,0.000070
44,0.000070
45,0.000070
46,0.000070
47,0.000070
48,0.000070
49,0.000070
50,0.000070
51,0.000070
52,0.000070
53,0.000070
54,0.000070
55,0.000070
56,0.000070
57,0.000070
58,0.000070
59,0.000070
60,0.000070
61,0.000070
62,0.000070
63,0.000070
64,0.000070
65,0.000070
66,0.000070
67,0.000070
68,0.000070
69,0.000070
70,0.000070
71,0.000070
72,0.000070
73,0.000070
74,0.000070
75,0.000070
76,0.000070
77,0.000070
78,0.000070
79,0.000070
80,0.000070
81,0.000070
82,0.000070
83,0.000070
84,0.000070
85,0.000070
86,0.000070
87,0.000071
88,0.000071
89,0.000072
90,0.000073
91,0.000075
92,0.000079
93,0.000085
94,0.000095
95,0.000111
96,0.000136
97,0.000176
98,0.000238
99,0.000335
100,0.000483
101,0.000708
102,0.001045
103,0.001546
104,0.002285
105,0.003361
106,0.004915
107,0.007136
108,0.010284
109,0.014701
110,0.020843
111,0.029305
112,0.040857
113,0.056485
114,0.077440
115,0.105290
116,0.141977
117,0.189888
118,0.251918
119,0.331541
120,0.432883
121,0.560787
122,0.720871
123,0.919578
124,1.164208
125,1.462931
126,1.824770
127,2.259561
128,2.777871
129,3.390888
130,4.110260
131,4.947907
132,5.915785
133,7.025617
134,8.288599
135,9.715074
136,11.314204
137,13.093629
138,15.059140
139,17.214377
140,19.560555
141,22.096248
142,24.817220
143,27.716334
144,30.783537
145,34.005918
146,37.367857
147,40.851246
148,44.435793
149,48.099383
150,51.818499
151,55.568686
152,59.325034
153,63.062676
154,66.757277
155,70.385501
156,73.925442
157,77.357000
158,80.662205
159,83.825465
160,86.833744
161,89.676673
162,92.346575
163,94.838431
164,97.149782
165,99.280571
166,101.232945
167,103.011018
168,104.620612
169,106.068980
170,107.364525
171,108.516527
172,109.534873
173,110.429814
174,111.211739
175,111.890977
176,112.477629
177,112.981423
178,113.411609
179,113.776868
180,114.085260
181,114.344187
182,114.560377
183,114.739888
184,114.888125
185,115.009869
186,115.109312
187,115.190101
188,115.255383
189,115.307852
190,115.349800
191,115.383158
192,115.409547
193,115.430314
194,115.446570
195,115.459231
196,115.469040
197,115.476601
198,115.482399
199,115.486824
200,115.490182
